activity,avg_result_accl,avg_result_accl_fft,sma,sma_fft,x_IQR,x_IQR_fft,x_aad,x_aad_fft,x_above_mean,x_above_mean_fft,x_energy,x_energy_fft,x_kurtosis,x_kurtosis_fft,x_mad,x_mad_fft,x_max,x_max_fft,x_maxmin_diff,x_maxmin_diff_fft,x_mean,x_mean_fft,x_median,x_median_fft,x_min,x_min_fft,x_neg_count,x_peak_count,x_peak_count_fft,x_pos_count,x_skewness,x_skewness_fft,x_std,x_std_fft,y_IQR,y_IQR_fft,y_aad,y_aad_fft,y_above_mean,y_above_mean_fft,y_energy,y_energy_fft,y_kurtosis,y_kurtosis_fft,y_mad,y_mad_fft,y_max,y_max_fft,y_maxmin_diff,y_maxmin_diff_fft,y_mean,y_mean_fft,y_median,y_median_fft,y_min,y_min_fft,y_neg_count,y_peak_count,y_peak_count_fft,y_pos_count,y_skewness,y_skewness_fft,y_std,y_std_fft,z_IQR,z_IQR_fft,z_aad,z_aad_fft,z_above_mean,z_above_mean_fft,z_energy,z_energy_fft,z_kurtosis,z_kurtosis_fft,z_mad,z_mad_fft,z_max,z_max_fft,z_maxmin_diff,z_maxmin_diff_fft,z_mean,z_mean_fft,z_median,z_median_fft,z_min,z_min_fft,z_neg_count,z_peak_count,z_peak_count_fft,z_pos_count,z_skewness,z_skewness_fft,z_std,z_std_fft
Good,0.08104445023016153,1.1058287125206356,0.19178908627480246,1.7545126013976367,0.06892764568328853,0.4919828601110833,0.04776989724487062,0.3956399020457444,66,16,0.006873052728198979,0.831664986861848,1.1594040411898607,9.099478200270601,0.031120091676712,0.20785892078664697,0.2094961404800415,3.5419287460160174,0.38091886043548584,3.5084151999880646,-0.01417206972837447,0.6928860998012796,-0.0242069661617279,0.5120197469425329,-0.1714227199554443,0.033513546027952666,108,47,12,52,0.7942396155567302,2.668428406608383,0.06419161876159273,0.5929366235644576,0.06404500454664222,0.5167273308171436,0.03678450804436576,0.28129382534199965,76,21,0.003634578867382263,0.4755495076148937,-0.395912153794018,0.909175788866722,0.033062115311622606,0.24535864043336586,0.1254688501358032,1.7214596703734857,0.2200141251087188,1.5731784598322827,0.014937436440959562,0.5933004839150768,0.0097407102584838,0.5284665027951969,-0.0945452749729156,0.14828121054120302,60,45,14,100,0.25709970499525137,0.9563330093836654,0.04540229440007578,0.35148832612339975,0.043784377630799926,0.3711953945252721,0.029471663795120517,0.2484345651777538,77,21,0.0023905096189996405,0.3233228609701262,0.250761768464121,1.071784368158239,0.0222028428688645,0.1737143262461493,0.102084994316101,1.4683492809002083,0.2001579999923705,1.4082225736435046,-0.007467353972606348,0.46832601768128035,-0.0108656138181686,0.39583766283764266,-0.0980730056762695,0.06012670725670384,101,41,16,59,0.4422138395323737,1.1775311611112282,0.03804409406670174,0.32248039030756476
Good,0.09658743383692554,1.2908078841502941,0.22825249437242723,2.030808087637114,0.1055751293897628,0.7003642973581878,0.06366166263818736,0.49991709862491396,64,18,0.009820925371021643,1.3405403247387797,-0.4261549993280864,20.717575936298356,0.050105541944503645,0.27763825171481016,0.2094961404800415,5.666251015576677,0.38091886043548584,5.6331045499034635,-0.0025609817355871124,0.8077534951864549,-0.01991757750511165,0.5826576096428754,-0.1714227199554443,0.03314646567321321,98,49,15,62,0.431203881357089,4.011613205960605,0.07854987426218323,0.8295026315526945,0.0645684227347373,0.459130633480509,0.04194991348776963,0.3113436204746719,83,19,0.005489702534392473,0.6687211966465001,0.8693974930196227,6.735709736328639,0.032643713057041154,0.22093894967710598,0.1909143924713134,2.7105755100852806,0.3601689338684081,2.660987239907259,0.0231566224247217,0.6855574896629818,0.02533492445945735,0.5847070859863785,-0.1692545413970947,0.049588270178021594,50,44,16,110,-0.059452525100059196,2.142173660298226,0.05397259888885079,0.4457938144630213,0.05583489313721642,0.3752204739907365,0.032388232584926256,0.2562570231379764,74,16,0.0027448557669498956,0.39495121331152055,-0.03870954089494649,0.6149518299090224,0.02762883901596065,0.15192761983266317,0.108524814248085,1.526456613933082,0.2065978199243545,1.4716700790355057,-0.0031985999783500974,0.5374971027876773,-0.005545832216739601,0.4340792345474688,-0.0980730056762695,0.05478653489757627,94,43,18,66,0.3189798544877921,1.0820810894112205,0.04142498031059297,0.3256502384558832
Good,0.08743111046402512,1.2080835146891125,0.20998927548527696,1.8836639815751381,0.07562942802906027,0.5233494736526599,0.04928054494783279,0.43385958289446075,63,18,0.006821151518518882,0.9350708878387857,0.3063641742619785,8.83999759763417,0.036176472902297946,0.2665106803688502,0.1605209708213806,3.7259751260385894,0.3053568601608276,3.6929385290846115,-0.01553120762109755,0.6745235610644755,-0.02927100658416745,0.5622887987639681,-0.144835889339447,0.033036596953978016,112,45,13,48,0.8400499434157325,2.761640869153557,0.06361836915934939,0.6928844444838436,0.0638169087469577,0.6573898875021525,0.04240217288490382,0.3854634961904205,84,22,0.005521741767003394,0.6984786411288433,0.9737934555102634,0.040178087451507416,0.032230332493782,0.3509313250785846,0.1909143924713134,2.066950611683771,0.3601689338684081,2.0198475859418403,0.020525528956204638,0.6862418748337619,0.0237600654363632,0.6596041938377104,-0.1692545413970947,0.04710302574193062,53,39,16,107,-0.14578594704455364,0.7565746779811993,0.055216361310962615,0.4770227776044733,0.050359800457954296,0.42860781999934766,0.030900389009911988,0.2378739495512594,75,26,0.002472447920262595,0.35419232508977144,-0.09873604108962386,-0.5705238155353212,0.02588890492916105,0.2368247472764999,0.108524814248085,1.1947016467832525,0.2038928419351577,1.1845913180409369,-0.0014280236093327404,0.5228985456769004,-0.0038219168782234,0.5291319883511216,-0.0953680276870727,0.010110328742315681,86,44,14,74,0.16008984462836004,0.3278668210526046,0.039407443650655107,0.284199641130586
Good,0.09152073337165756,1.2749276895119452,0.22007050871849038,1.9932326929004356,0.08945563435554495,0.42760767345723405,0.05491882934235033,0.4020383541033595,71,16,0.007206416399064316,1.010277713161221,-0.10721620233555207,24.24292766821999,0.045137763023376354,0.2292331697697178,0.197291612625122,5.234488948936748,0.3212590217590331,5.2011321120153795,0.0004686646163463648,0.6650594176081729,-0.007486343383789,0.5039785301810403,-0.1239674091339111,0.03335683692136845,89,46,16,71,0.62402459337766,4.505370477373256,0.06732099471899386,0.7536402883417914,0.07565119117498387,0.5770351456004368,0.047457203225931124,0.38341123918717857,83,20,0.006339747056998284,0.8713512689665507,0.8415149469238803,5.266907131453374,0.0367811545729637,0.24124314731076432,0.1993394196033477,3.041773828565143,0.4019701480865477,2.999648817055785,0.014440935011953104,0.7690814697187729,0.020916037261485998,0.655674853748624,-0.2026307284832,0.042125011509357976,61,44,17,99,-0.3417655560407398,1.8513418833654984,0.06146063878494559,0.529022647815538,0.054168262518942224,0.3432139872654593,0.0329314885337953,0.22770390886695469,71,21,0.00286467302999448,0.4025768531814488,0.7633858460272616,1.2585525088293243,0.02664990723133085,0.1681143107217973,0.1447291523218155,1.5601305211043903,0.2728910595178604,1.5048945843208574,1.124015543610378e-05,0.5590918055734896,-0.0044902861118316,0.5137309096716658,-0.1281619071960449,0.05523593678353289,89,42,16,71,0.5189903797907618,0.9505558106484852,0.042446213303476574,0.2999886766563434
Good,0.08984176945215719,1.2669791867753155,0.21228543005883674,1.9831322987743143,0.08136335015296925,0.4897521082836531,0.05269500128924842,0.4080743032883653,68,17,0.007452485487350905,1.0648149510613991,0.2742839089381439,14.95835058095064,0.038152277469634996,0.23805899141421077,0.197291612625122,4.6174593297872315,0.3432700634002684,4.574004437806183,-0.006301619112491594,0.7037150841561638,-0.01521855592727655,0.5556020420454792,-0.1459784507751464,0.04345489198104859,98,45,15,62,0.5893693043799911,3.670214772371564,0.06816991738577059,0.7547185113620059,0.0745244547724723,0.5969055928176876,0.04591206781100477,0.4078672837776275,87,18,0.005830120988913434,0.8259320509020782,0.873682835263498,0.5133918702502811,0.038130328059196444,0.28998242940759755,0.1993394196033477,2.09887237152864,0.4019701480865477,2.0568707253482765,0.009626365825533858,0.7445113852478609,0.0157634690403938,0.6055834232528678,-0.2026307284832,0.042001646180363346,64,44,16,96,-0.2258895272580817,1.137416100125448,0.059778700475207246,0.5211860014796917,0.051344579085707526,0.3564382748892335,0.03151763517817012,0.2229177160699253,73,23,0.002643396672341704,0.3659358979980965,1.1140606052534938,0.5832474789305193,0.026178166270256,0.15986809133177904,0.1447291523218155,1.4276835507633394,0.2728910595178604,1.3986378372459856,-0.00034839729778467774,0.5349058293702895,-0.0044902861118316,0.4880816926332172,-0.1281619071960449,0.02904571351735375,87,44,18,73,0.48005868991714945,0.6977179159668763,0.04077243537398764,0.28250956037589087
Good,0.08629394888976247,1.1185048227937495,0.19993766926228979,1.724380455390862,0.083952322602272,0.3759488047508032,0.05373273514211173,0.3840319528375211,71,16,0.007577903281905583,1.0893671121756183,0.3949797932010095,30.159419735707203,0.03952819108963005,0.19327538017635412,0.2366482615470886,5.943805046254214,0.382626712322235,5.839466571161237,0.0010168969631195097,0.6271891439927569,-0.00832015275955195,0.4374158431949631,-0.1459784507751464,0.10433847509297722,87,46,14,73,0.5542714626082844,5.244317171290351,0.06902851819198366,0.8342666778873833,0.07292409986257545,0.5204060872841307,0.04396948971552771,0.36666176519730054,85,19,0.005455146357971412,0.7592082933982617,0.4817737997803371,10.089976338839097,0.03588599711656565,0.2625619205935291,0.1840358078479766,3.3514091389372873,0.356796234846115,3.251980424547921,0.011389926262199864,0.689364410486627,0.0157634690403938,0.5390924880351666,-0.1727604269981384,0.0994287143893663,59,47,15,101,-0.1724378478747508,2.5948267316809717,0.057448788710035885,0.5329024328642971,0.039923645555972956,0.34623156916323017,0.02544696086028121,0.17996470893013586,83,22,0.0015736555541782493,0.21350180410599,-0.31401438412666716,-0.36047228232300776,0.0204304493963718,0.16271874714861556,0.0754029601812362,0.9360244177730842,0.1523306220769881,0.8589233178541326,0.0014469494577497237,0.40782690091147794,0.00321627408266065,0.3806607968478736,-0.0769276618957519,0.07710109991895164,74,44,17,86,-0.12852152749023618,0.6526504654177363,0.03142632087761013,0.21720732722201067
Good,0.08517357067939417,1.163707184823714,0.19902726806700205,1.7890780170417555,0.08033585548400865,0.29265164429072,0.05216805782169098,0.39863501497721765,76,12,0.006858974159709339,0.9674320413995382,0.3104156391670152,23.603842197062782,0.04035782814025875,0.152386709163357,0.2366482615470886,5.209880736690631,0.3447681665420532,5.141650729640017,0.006278588622808457,0.6187164330178814,-0.0008000135421752999,0.4517203915324064,-0.1081199049949646,0.06823000705061388,80,47,12,80,0.7107427752403396,4.536551449215557,0.06537699612527063,0.764605791838623,0.06487721949815742,0.41169163242270024,0.04212064713181459,0.357423577701082,79,18,0.0051916611194494375,0.7306937690796563,0.6545409612241211,3.5337353307141193,0.0336975082755088,0.20363040831117016,0.1840358078479766,2.618473767153672,0.356796234846115,2.583723192629848,0.010727146966382845,0.7016672657569097,0.01051571965217585,0.5502603507263308,-0.1727604269981384,0.03475057452382372,60,46,20,100,-0.10587806069240509,1.6813797827259023,0.05611951772156146,0.48821800176240787,0.046390801668166975,0.45686473182329324,0.028671706137247337,0.25593415421743904,86,19,0.002144033300611924,0.30775623544195485,0.195192180145638,-0.9166628758630662,0.02391623705625525,0.2182996485724025,0.1093730926513671,1.1502157460444216,0.2169592529535292,1.1253692285958428,-0.0020414261147379867,0.4686943182669645,0.00012104213237762363,0.3976247838774754,-0.1075861603021621,0.02484651744857888,79,45,17,81,-0.2187815824906106,0.5277821149092997,0.03666408305089309,0.2967859017308946
Good,0.08240447457177309,1.1010563420552837,0.1919733291119335,1.7427858638138942,0.07778315246105189,0.49500095566677504,0.047094082087278326,0.3888822480285027,68,16,0.006201898514700084,0.8679990688469819,0.7479420475542753,20.21457804253168,0.039747387170791654,0.2164575972882172,0.1938690543174743,4.626839247490802,0.3019889593124389,4.613907681968518,-0.010047182440757734,0.6281524454763084,-0.0191050767898559,0.47953377836603384,-0.1081199049949646,0.012931565522284184,105,49,15,55,0.9242516305473114,4.044770563978954,0.06163590146067566,0.6880578275763711,0.07080036401748648,0.44457255153801667,0.04090365292795465,0.3274796275620306,81,21,0.004460743036597233,0.6012372491139503,-0.046449793204895506,2.179259933587007,0.03596469759941095,0.2236006424782534,0.1729701459407806,2.2239355522665423,0.2911992371082305,2.129955561640762,0.012831721222028126,0.647533202432995,0.01316550746560095,0.5622683173953391,-0.1182290911674499,0.09397999062578032,63,46,16,97,0.019478249816183086,1.3088262278082565,0.051379082725748364,0.4265419098527369,0.048528108745813196,0.45040445876166124,0.027894468070007818,0.23242808889151362,82,23,0.0020672296493810106,0.29009445058643357,0.2682977384271146,-1.0275383887505085,0.0238876491785049,0.22849497615286601,0.1093730926513671,1.0186034101098707,0.2169592529535292,0.94545675273718,-0.006587431766092772,0.4671002159045908,-0.0053560063242912,0.4312428309999612,-0.1075861603021621,0.0731466573726906,89,42,14,71,-0.05032510016649992,0.38483041241381205,0.03544682293863545,0.26816382844880154
Good,0.08302909199150876,1.131568853488138,0.19006820961832976,1.76531785552119,0.06919279694557177,0.5219213676895966,0.04859376512467857,0.4137189348754287,66,18,0.006365209371730451,0.8812151880865231,0.2919097718867638,20.916919704067322,0.033798187971115154,0.23230368142068214,0.1938690543174743,4.717973931840462,0.335133135318756,4.675220749684719,0.006047293543815616,0.6283796690946082,-0.0064734518527983995,0.42341714645110967,-0.1412640810012817,0.042753182155742836,89,50,18,71,0.5971153742931193,4.091867772247252,0.06297996964695225,0.6973909804084607,0.0664825178682803,0.3865976446792063,0.04465666211210188,0.3420838648408325,77,19,0.006052556814364812,0.7874160180111761,0.8155115498836287,6.250364779292049,0.034648597240448054,0.20870456990938752,0.1729701459407806,2.979868109277072,0.371649146080017,2.889219863194456,0.02109123840928076,0.735123545724418,0.02042996883392325,0.6662527838274814,-0.1986790001392364,0.09064824608261604,55,47,16,105,-0.2677874949031917,1.9215064658625496,0.057956892862541715,0.497000392889921,0.04085654020309435,0.260714617773361,0.023453165497630785,0.1489145144620885,80,24,0.0014129417172342403,0.1954787722932113,0.4074384276457441,0.05066721273316466,0.0194051861763,0.13288893682235425,0.0673561692237854,0.9179384476297769,0.1651619374752044,0.8546594031698717,-0.0028073276393115513,0.40181464070216355,-0.0033905059099196503,0.3860557503143281,-0.097805768251419,0.06327904445990525,83,40,16,77,-0.3861276254572453,0.41883233828240585,0.029676791174028157,0.1844553247011385
Good,0.07564119528798072,1.0873358320429427,0.18048053801059702,1.7229308419363978,0.04763704538345329,0.43254710513064987,0.03761460621841249,0.3533193267922002,74,20,0.0048690906411379895,0.632096512718006,1.1931343750589036,9.352528880590963,0.024587303400039548,0.22044620304137608,0.1683117151260376,3.1691480351215238,0.3143949508666992,3.143226915867116,-0.016612267866730677,0.5851128707467599,-0.01896837353706355,0.4378491307048723,-0.1460832357406616,0.025921119254407824,113,44,14,47,0.4619632066445621,2.715043490837304,0.05276948047851674,0.5382745035801823,0.060168154537677654,0.5233392323301982,0.04053605729714034,0.34281439653194967,76,18,0.005400125663483324,0.697739117648723,1.5539922429524697,1.5221501545140095,0.0321419313549995,0.24662729550009155,0.1649495363235473,2.15239283792493,0.3636285364627837,2.106038956769319,0.021122777834534628,0.7017784627363323,0.02042996883392325,0.5963760720288296,-0.1986790001392364,0.046353881155610885,49,42,14,111,-0.46648513128054964,1.3713849862089986,0.05428929538767782,0.45304095497885555,0.0396422073245048,0.44151179553137704,0.025982733783312097,0.2235482372002879,77,25,0.0018726268674071026,0.2650695497576831,0.2137276643009849,0.7634866142134089,0.02026429772377005,0.22488832781305634,0.0800732374191284,1.3580249698790552,0.1778790056705474,1.3531842345010405,-0.004845622554421418,0.43603950845330586,-0.0068437531590461505,0.42712522757277843,-0.097805768251419,0.004840735378014624,93,42,15,67,-0.29163898205914746,0.7634257553764473,0.03397241550930145,0.27375006269493807
Good,0.08492576832707241,1.191015186423997,0.2030697803199289,1.828461640911271,0.0834583342075347,0.4208268373726107,0.050395948411896783,0.343021503337117,74,19,0.006352541090740715,0.843542506716017,-0.21375612305651925,29.0346541117707,0.0397303998470306,0.1791207910986207,0.1392175555229187,4.974220339418411,0.3245370984077453,4.966813388236687,0.0021986808627843858,0.6047053976361483,-0.00468808412551875,0.4460550103814245,-0.1853195428848266,0.007406951181722781,83,47,17,77,-0.086990695449629,5.04810308160893,0.06316996328007968,0.6912842315471437,0.07964508235454554,0.4155846726878279,0.046726900711655577,0.32516192814446,80,18,0.00617309481847464,0.8488371793981119,0.9916666829640608,13.242658948932768,0.03984560072422025,0.21999612941313473,0.2334334254264831,3.5759535514931087,0.3936426043510436,3.4632919715206727,0.01562160700559615,0.7496895337576684,0.01570542156696315,0.6875313852183365,-0.1602091789245605,0.11266157997243606,60,42,17,100,0.19542049185116392,3.076552471844576,0.060306551527103416,0.5355397112934966,0.04125241935253137,0.42757746544186215,0.027922067200997804,0.23989672394193817,79,19,0.0022672413572005635,0.31604205718029804,1.3433293746081407,1.2301944737576047,0.02038066089153285,0.16775157900005927,0.0909000635147094,1.4983740071130016,0.24115550518035878,1.4417635192812497,-0.0037516157142817932,0.47406670951745417,-0.00530713424086565,0.4011633725593412,-0.1502554416656494,0.05661048783175199,90,44,18,70,-0.4126598228226646,1.09739262494689,0.037573592061583234,0.3021635519178177
Good,0.08655688875233318,1.2517822501046487,0.2040395999699829,1.9812091680626112,0.09192769229412068,0.4028273870856255,0.05109313402324911,0.3607682805236895,78,19,0.006260476904971803,0.8420830090951854,-0.5013409413822134,21.170383391944018,0.046885997056961046,0.2002539874480896,0.1392175555229187,4.4708448516250785,0.3245370984077453,4.426739381631427,-0.0015926167368888855,0.6469136350637021,-0.00468808412551875,0.5361229519481157,-0.1853195428848266,0.04410546999365124,82,47,16,78,0.044789055350632406,4.139863012240354,0.06272841842438251,0.6508346624634037,0.07049010694026941,0.4440249619189841,0.04731328028021376,0.3488039088067408,76,20,0.006054392427071311,0.8920461569536277,0.9045897746891955,1.4120268923977592,0.036187976598739596,0.21366452233530653,0.2334334254264831,2.3607023554359423,0.3728348612785338,2.2841583613057916,0.008010236872360105,0.8227379173673636,0.00475099682807915,0.7207318653870816,-0.1394014358520507,0.07654399413015076,74,41,17,86,0.38830737724924047,1.1766532156953804,0.06118191348781881,0.46384100323240146,0.0464271400123834,0.4028570468437287,0.028881520954891993,0.21382711740331428,81,22,0.0024229333493754612,0.33297562263009683,1.4380695078983114,0.8149405607197124,0.0230313912034034,0.17690039765749327,0.0970360934734344,1.393321051011282,0.2472915351390838,1.3022651588895273,-0.004979415982961649,0.5115576156315451,-0.00322376191616055,0.4764209192841877,-0.1502554416656494,0.09105589212175458,87,44,18,73,-0.42876292877786176,0.8961188684243492,0.03871571939314955,0.2669914390377811
Good,0.08029651212714042,1.097719979426517,0.1920405020564792,1.7320344482132857,0.08910216391086567,0.5385117939281753,0.05028494579717513,0.41581013007308804,78,16,0.005976126197659675,0.8754869002720421,-0.4046016251073592,17.868726388129254,0.045751571655273396,0.2604288349948718,0.1607802510261535,4.476851007966876,0.3452768325805663,4.436744396368682,-0.005226946622133255,0.6463189934084894,-0.00932291150093075,0.4733304302711102,-0.1844965815544128,0.04010661159819418,84,46,19,76,0.0384463030695648,3.7044325018998236,0.06108254361630788,0.6765786421632588,0.07284615933895106,0.4339594413914295,0.04147058147471394,0.31879061984363793,88,20,0.004445579645344447,0.5969689505337916,-0.20632194624765932,0.7042976438204103,0.0363809317350388,0.24486612195099353,0.1141550540924072,1.8511131819835842,0.2460899651050567,1.7988628694055913,0.009621413005515927,0.6479376636335878,0.01406274735927575,0.5805974650432024,-0.1319349110126495,0.05225031257799302,64,47,18,96,-0.42587429064732346,1.126314461591545,0.05198853952197293,0.42088684296238,0.04288758337497702,0.32873365786328373,0.02624349372577849,0.20938216239763932,77,22,0.0018776362889550901,0.2585275416558442,0.5721251016224516,-0.2753607291497904,0.02189895510673515,0.18804637969428217,0.0970360934734344,1.0955706867260888,0.2050831615924834,1.0515963634389536,-0.004936711955815546,0.43777779117120813,-0.0067264959216117,0.38946280440498404,-0.108047068119049,0.04397432328713531,91,45,14,69,-0.15814084782527116,0.5476513327463295,0.034005571954267205,0.25860809579961375
Good,0.08165652948717725,1.1219153008960534,0.1960503503680227,1.7657653038072259,0.08282993733882896,0.43001270202385583,0.045258175320923286,0.31379564862802384,78,22,0.004950009547762655,0.6783349200376443,0.08571555259723684,24.25899932100207,0.04143330454826345,0.22027205886122345,0.1607802510261535,4.090978916111395,0.3452768325805663,4.075302025207434,0.00736628919839859,0.5871744254279735,0.0055986046791076,0.5176351778056864,-0.1844965815544128,0.015676890903961165,77,50,12,83,-0.09676553478579296,4.403882946529761,0.05530470200349434,0.5775474994846516,0.07257264107465733,0.3352978439156429,0.03982303577475246,0.2878167286260825,88,18,0.004742095966186165,0.5739753313929051,0.5191204975340842,14.082243723980838,0.034745782613754245,0.17229632771819384,0.153939664363861,3.1384184955695216,0.2961234152317046,3.082339559750439,0.017897131200879796,0.5896805926981729,0.0230728834867477,0.5082779775019134,-0.1421837508678436,0.05607893581908234,51,47,17,109,-0.41298732357342915,3.187954831472077,0.05157643334531525,0.47565967874945697,0.0504697002470492,0.4187101404318302,0.03260667240247126,0.2543363092122849,80,24,0.002977778607332773,0.44042773109806904,0.9169058941116184,-0.47033802287333515,0.02492005378007885,0.2112028900361535,0.1388626396656036,1.357302694275311,0.27582067251205444,1.239212599461994,-0.0014260197989642638,0.5889102856810792,-0.0012321397662162499,0.5414418641413852,-0.1369580328464508,0.11809009481331689,82,46,14,78,-0.028642070460665612,0.5213603437280705,0.04325240354237144,0.30596144612859083
Good,0.07613759380051391,1.0670579269219629,0.1849323734641073,1.7038994367819527,0.04938811063766468,0.36749228208526546,0.035774692404083874,0.2827244232286111,65,17,0.003975778854869915,0.43704946334615236,0.3619175491536333,6.442187266053287,0.023548811674118098,0.17556582423182962,0.1213902235031127,2.3003346711538195,0.2478936314582823,2.272793218581236,-0.018323632702231384,0.5087831191978771,-0.025645732879638602,0.41337661129346304,-0.1265034079551696,0.027541452572583718,117,47,16,43,0.6416573635753621,2.350577765933909,0.04650400692967905,0.42212462729084077,0.06555521115660658,0.29462565265298074,0.03716917969286439,0.2764566546161079,80,19,0.004132588181019971,0.5063436565998035,0.6659349384159166,8.093453908251604,0.03276929259300225,0.1523625149433317,0.153939664363861,2.5227107203302257,0.2961234152317046,2.456915784226103,0.01719498112797736,0.5827644445115632,0.0183697342872619,0.49816864631380814,-0.1421837508678436,0.06579493610412249,60,45,15,100,-0.044808095722858446,2.338849190392559,0.04797483865838264,0.40832494267792724,0.050042983144521574,0.49415023854283696,0.03457477766089136,0.2624964095931,81,23,0.0032048670414164125,0.4717433274284533,0.5616323468367885,-0.819363509707093,0.02540505677461625,0.2305470639212419,0.1388626396656036,1.2776973122013067,0.27582067251205444,1.209396121280879,-0.0024325422942638383,0.6123518730725126,-0.0018947273492812499,0.5787025049389491,-0.1369580328464508,0.06830119092042765,84,45,13,76,0.04311215459766904,0.20106804162537936,0.044829512279209824,0.3110763748230309
Good,0.07668321491112802,1.0447485439168174,0.18391888633370376,1.6157731344573694,0.08579124510288227,0.3622345340114088,0.04793343625031408,0.3084959858082003,71,18,0.005440303753007279,0.7675318686998196,-0.09518870826944781,29.607033632918906,0.04100990295410155,0.19046016951936434,0.1954437494277954,4.608890249487299,0.321947157382965,4.4442840346771755,0.0029666893184185058,0.6088687687868145,-0.007068157196044899,0.5183894502221649,-0.1265034079551696,0.16460621481012375,84,47,15,76,0.44981872235568154,5.116533420265213,0.05841847386031737,0.6299291159296007,0.06810655444860444,0.4946848518881051,0.04171728760818946,0.3430329703253732,79,19,0.004692371926481202,0.6345998502112115,0.07264107086607785,12.30621924644363,0.0325870662927627,0.24558909024306116,0.1324889361858368,3.332013239278787,0.269853264093399,3.2533454208600436,0.011092974897474042,0.5998568142680382,0.010788902640342699,0.4718144851363342,-0.1373643279075622,0.0786678184187432,68,46,16,92,-0.31562725078203197,2.95582281974944,0.05317282477985295,0.5241866581547187,0.03946904093027108,0.20117473866634777,0.024446211438626003,0.1500318818275162,78,23,0.0014899088317034445,0.20778181656885747,0.3005323346484068,2.583076548246103,0.0201080068945884,0.10647852456759244,0.0965225994586944,1.1710914126918082,0.1760207563638686,1.0934512874624882,0.000159124284982683,0.4070475514025167,-0.0008824914693832,0.37316339997378434,-0.0794981569051742,0.07764012522932001,82,42,17,78,0.18142729246265488,1.3211309298564025,0.030610849382220067,0.20516848555777983
Good,0.07089695392007775,1.0210113835158174,0.1678646936267612,1.6105457798701706,0.0652698576450347,0.4072149896746934,0.041588357174769,0.3233605744577617,71,18,0.004503242937633653,0.670926054795196,0.5773256326094285,12.132184575690495,0.03474462032318105,0.20557261902841786,0.1954437494277954,3.313094163519076,0.2939478158950805,3.2380625324714303,0.00023371055722237188,0.5846041303167494,-0.00613906979560845,0.5006946408299207,-0.0985040664672851,0.07503163104764575,89,45,14,71,0.6137261881004332,3.297256728918612,0.05321816699692105,0.5737282158058753,0.05998884886503204,0.46846267770282507,0.03941576149896714,0.34063592380910607,78,19,0.004121786467986611,0.6040189778578794,0.23494031194857534,2.517675882398178,0.029327929019927902,0.22481223472474288,0.1324889361858368,2.2460779632705004,0.269853264093399,2.2047963637623247,0.0029409712646156546,0.6305534636432126,0.0001951903104782,0.4884449972772993,-0.1373643279075622,0.041281599508175705,80,45,14,80,-0.14898266699814997,1.5579753994188337,0.050829271322310625,0.45433611714833694,0.0424818992614745,0.3406908584396833,0.023734395545907276,0.1855391002090134,78,19,0.0013974845576817175,0.20706704111415777,0.4708680310090245,-0.6356510374178486,0.0226094275712967,0.14444746826428834,0.0965225994586944,0.8983731281656668,0.1686331331729888,0.8603549298017724,-0.0037935314700007377,0.3953881859102088,-0.0049126893281936,0.3488849280851911,-0.0721105337142944,0.038018198363894425,89,41,16,71,0.2674775949243319,0.6147510681033346,0.02940135567895963,0.2252448080573489
Good,0.07119791822668398,0.9927874148031398,0.1702068658173082,1.6016336673556881,0.0663375556468963,0.43466387629376746,0.042529579633846834,0.34231737591263417,63,17,0.004864296041064187,0.6831155996373102,0.2686232853299333,19.44286893884244,0.0333320796489714,0.18620715625546097,0.1723092794418335,3.9447850793684074,0.2726345658302307,3.84128062462285,-0.003519003838300695,0.5863990108796039,-0.01123547554016105,0.42121120293165115,-0.1003252863883972,0.10350445474555718,100,45,14,60,0.7647093681444618,3.945485514289432,0.05519822837054132,0.5824532596498472,0.0504652708768844,0.53720507435528,0.03529900419351175,0.34389349434195055,87,19,0.0037231555346049707,0.5278650314302842,2.348706964806084,1.8620377720928873,0.025645911693573,0.22621060090022405,0.1346205472946167,2.08651005536339,0.3327246904373169,2.0013742980735825,-0.0015115482266992342,0.578875558305502,0.0017486065626144,0.44515781501160057,-0.1981041431427002,0.08513575728980742,77,48,15,83,-0.8576793005865909,1.3942229939722468,0.0483663943948035,0.4390536634931743,0.0451816581189632,0.34682423511160976,0.02714950849069278,0.2137032367336336,76,24,0.0018366165400596052,0.2568991867435118,-0.04552238278773091,-0.5233847419917681,0.02250990271568295,0.1755356439411762,0.097714677453041,1.0621595314048267,0.1653318852186202,0.9885180701625812,-0.005774907441809766,0.4363590981705823,-0.00905042141675945,0.4079059427561037,-0.0676172077655792,0.07364146124224549,93,41,15,67,0.5057957910424234,0.5773904213734672,0.03348948253675181,0.2578564022615455
