accelX_max,activity,gravX_height,rot_symmetry
0.1080546975135803,BadRange,0.9052556985989214,1
0.1255280375480651,BadRange,0.990822158753872,1
0.1255280375480651,BadRange,0.961038313806057,1
0.1224002242088317,BadRange,0.9945108294486998,1
0.0976503193378448,BadRange,0.9959636926651,1
0.1014328002929687,BadRange,0.9261894375085831,1
0.1089542806148529,BadRange,0.9261894375085831,1
0.1089542806148529,BadRange,0.8680476695299149,1
0.0980714559555053,BadRange,0.8710620477795601,1
0.0968237221240997,BadRange,0.8609683588147165,1
0.1026432886719703,BadRange,0.8939056023955347,1
0.1026432886719703,BadRange,0.9525310881435872,1
0.1016148328781127,BadRange,0.9493588097393512,1
0.1166080236434936,BadRange,0.9237129297107458,1
0.1166080236434936,BadRange,0.9244978632777928,1
0.0908586382865905,BadRange,1.056857958436012,1
0.1094759702682495,BadRange,1.018310599029064,1
0.1094759702682495,BadRange,1.0134701058268547,1
0.1045507192611694,BadRange,0.8989329861942679,1
0.098123013973236,BadRange,0.9148217551410198,1
0.0961063802242279,BadRange,0.9442290775477886,1
0.1265754103660583,BadRange,0.9488953985273838,1
0.1265754103660583,BadRange,0.9277004040777683,1
0.0972424149513244,BadRange,0.8640916608273984,1
0.0983107984066009,BadRange,0.8691545985639096,1
0.1086314767599105,BadRange,0.8276125118136406,1
0.1086314767599105,BadRange,0.8347879899665713,1
0.0865622460842132,BadRange,0.868538941256702,1
0.1009351015090942,BadRange,0.8237421810626985,1
0.1009351015090942,BadRange,0.8365898430347444,1
0.1013281941413879,BadRange,0.9061777163296938,1
0.1013281941413879,BadRange,0.9072597194463015,1
0.0883424282073974,BadRange,0.9165540076792239,1
0.0988471806049346,BadRange,0.9111339189112185,1
0.12772798538208,BadRange,0.8871945217251778,1
0.12772798538208,BadRange,0.8871945217251778,1
0.1115452945232391,BadRange,0.8723418526351452,1
0.1081237196922302,BadRange,0.9481130056083202,1
0.1062202751636505,BadRange,0.9316273741424084,1
0.0888251215219497,BadRange,0.9074525199830532,1
0.0989309251308441,BadRange,0.9247612915933133,1
0.0989309251308441,BadRange,0.8408562466502191,1
0.1017545908689498,BadRange,0.9138400750234722,1
0.1017545908689498,BadRange,0.9056751327589154,1
0.0981484949588775,BadRange,0.8901246581226587,1
0.1427160501480102,BadRange,0.9039281809236854,1
0.1427160501480102,BadRange,0.9104570352938026,1
0.1534712016582489,BadRange,0.9067279933951795,1
0.1534712016582489,BadRange,0.8911758898757399,1
0.1016997694969177,BadRange,0.919887103140354,1
0.0986679792404174,BadRange,0.9298661723732948,1
0.1276542544364929,BadRange,0.9349335543811322,1
0.1276542544364929,BadRange,0.9349335543811322,1
0.1219238936901092,BadRange,0.8990651541607804,1
0.1204014420509338,BadRange,0.8405595980584621,1
0.1027512848377227,BadRange,0.8410616479814053,1
0.1295426189899444,BadRange,0.9099299330264329,1
0.1295426189899444,BadRange,0.9084602016955613,1
0.0933939814567565,BadRange,0.8331667333841324,1
0.1166151463985443,BadRange,0.8555948082357646,1
0.1166151463985443,BadRange,0.8648464027792216,1
0.1007919907569885,BadRange,0.8726622052490711,1
0.1007919907569885,BadRange,0.8528707213699818,1
0.1207710206508636,BadRange,0.8280935660004616,1
0.1207710206508636,BadRange,0.8390164747834206,1
0.0915534496307373,BadRange,0.8149901628494264,1
0.096407413482666,BadRange,0.8601724766194822,1
0.096407413482666,BadRange,0.8722303174436093,1
0.1150741428136825,BadRange,0.8851251751184465,1
0.1150741428136825,BadRange,0.9046999961137773,1
0.0996672064065933,BadRange,0.9145442028529941,1
0.0996672064065933,BadRange,0.9076345940120517,1
0.103222519159317,BadRange,0.8804534003138542,1
0.103222519159317,BadRange,0.8663858100771904,1
0.1126299574971199,BadRange,0.9702230915427208,1
0.1126299574971199,BadRange,0.9432153925299644,1
0.1089832484722137,BadRange,0.8461850211024284,1
0.12021005153656,BadRange,0.8166164755821229,1
0.12021005153656,BadRange,0.9067136673256755,1
0.0989137291908264,BadRange,0.9111330360174179,1
0.0989137291908264,BadRange,0.9190971702337265,1
0.0987063869833946,BadRange,0.9317016417626292,1
0.108574092388153,BadRange,0.923794765025377,1
0.108574092388153,BadRange,0.9363293237984178,1
0.1080559492111206,BadRange,0.9361716434359548,1
0.1080559492111206,BadRange,0.7950553745031358,1
0.103078693151474,BadRange,0.7933741137385371,1
0.1075002551078796,BadRange,0.8751602619886398,1
0.1075002551078796,BadRange,0.8751602619886398,1
0.1167055070400238,BadRange,0.8944349009543657,1
0.1167055070400238,BadRange,0.9009206015616655,1
0.1086120307445526,BadRange,0.9222383168525993,1
0.1134402751922607,BadRange,0.925531290238723,1
0.1134402751922607,BadRange,0.9035612565930933,1
0.1193608939647674,BadRange,0.9431623332202435,1
0.1193608939647674,BadRange,0.9564433209598064,1
0.1167690157890319,BadRange,0.9009441360831261,1
0.1050260066986084,BadRange,0.9061201000586152,1
0.1050260066986084,BadRange,0.8981334352865814,1
0.0987063348293304,BadRange,0.8836096506565808,1
0.1428730487823486,BadRange,0.960229966789484,1
0.1428730487823486,BadRange,0.960229966789484,1
0.1329150944948196,BadRange,0.9433608576655388,1
0.108780950307846,BadRange,0.9544924125075339,1
0.1003046482801437,BadRange,0.908470418304205,1
0.1003046482801437,BadRange,0.914119090884924,1
0.1002907156944274,BadRange,0.8608048930764198,1
0.1294849812984466,BadRange,0.9486834816634656,1
0.1372889876365661,BadRange,0.940730195492506,1
0.1372889876365661,BadRange,0.9611843079328536,1
0.1325222998857498,BadRange,0.9923218637704847,1
0.1167910695075988,BadRange,0.9904072433710098,1
0.1325742900371551,BadRange,0.9972481802105903,1
0.1325742900371551,BadRange,1.0084371045231817,1
0.108897179365158,BadRange,0.9157663546502592,1
0.1206627786159515,BadRange,1.034805603325367,1
0.1221709251403808,BadRange,1.0423343852162361,1
0.1221709251403808,BadRange,0.9725298807024956,1
0.1145020723342895,BadRange,1.0012096092104912,1
0.1145020723342895,BadRange,1.0012096092104912,1
0.1144857406616211,BadRange,0.9765599258244037,1
0.1513436138629913,BadRange,0.9111513411626221,1
0.1551509201526641,BadRange,0.916642221156508,1
0.1551509201526641,BadRange,0.9197930311784148,1
0.1101114749908447,BadRange,0.9269329523667692,1
0.1144316792488098,BadRange,0.9604167602956294,1
0.1144316792488098,BadRange,1.0467436760663986,1
0.108580932021141,BadRange,1.0565401315689087,1
0.1095758825540542,BadRange,1.0565401315689087,1
0.1095758825540542,BadRange,1.0418697148561475,1
0.121252566576004,BadRange,0.9892553836107253,1
0.121252566576004,BadRange,1.001627579331398,1
0.1182003915309906,BadRange,0.9911299273371698,1
0.1202613413333892,BadRange,0.9951473772525787,1
0.1202613413333892,BadRange,0.9009775128215551,1
0.1097767502069473,BadRange,0.9182746019214392,1
0.1130348965525627,BadRange,0.8806786881759764,1
0.1145333647727966,BadRange,0.8911358714103698,1
0.1306758821010589,BadRange,0.9388120099902153,1
0.1306758821010589,BadRange,0.9593725129961967,1
0.1127044260501861,BadRange,0.9593725129961967,1
0.1127044260501861,BadRange,0.9271361604332924,1
0.114015519618988,BadRange,0.8852262031286954,1
0.1444296538829803,BadRange,0.8762295972555875,1
0.1444296538829803,BadRange,0.8629036080092192,1
0.0939007103443145,BadRange,0.9312170892953872,1
0.1121395826339721,BadRange,0.9312170892953872,1
0.1121395826339721,BadRange,0.8444492176640779,1
0.1107562184333801,BadRange,0.865048821317032,1
0.1122898161411285,BadRange,0.9038296267390251,1
0.1122898161411285,BadRange,0.8939908742904663,1
0.1404516845941543,BadRange,0.9126546904444695,1
0.1404516845941543,BadRange,0.9126546904444695,1
0.1148675680160522,BadRange,0.857127271592617,1
0.1587522327899933,BadRange,0.9310034215450287,1
0.1587522327899933,BadRange,0.9310034215450287,1
0.1429126858711242,BadRange,0.9013190604746342,1
0.1135112047195434,BadRange,0.9127875231206416,1
0.1166626214981079,BadRange,0.9403960108757018,1
0.2030991315841674,BadRange,0.9332750216126441,1
0.2030991315841674,BadRange,1.0732843279838562,1
0.195810928940773,BadRange,1.0776616334915161,1
0.1427332758903503,BadRange,1.0051851272583008,1
0.1108996421098709,BadRange,1.0766220688819885,1
0.1201453804969787,BadRange,1.0766220688819885,1
0.1310923099517822,BadRange,0.9783522114157677,1
0.1310923099517822,BadRange,0.9232356362044811,1
0.1234818994998931,BadRange,0.9232356362044811,1
0.1179340779781341,BadRange,0.8488352987915277,1
0.105571836233139,BadRange,0.9095345549285412,1
0.1103153526782989,BadRange,0.9066175632178783,1
0.1103153526782989,BadRange,0.9088902063667774,1
0.111170083284378,BadRange,0.9144556112587451,1
0.111170083284378,BadRange,0.9114044494926928,1
0.1070709973573684,BadRange,0.8991783149540424,1
0.1154208183288574,BadRange,0.8918839190155267,1
0.1259469389915466,BadRange,0.8713807556778191,1
0.1259469389915466,BadRange,0.8920013457536697,1
0.1194098591804504,BadRange,0.8701197057962418,1
0.1194098591804504,BadRange,0.8478241497650741,1
0.1133526563644409,BadRange,0.8998719565570354,1
0.121894285082817,BadRange,0.9011504165828228,1
0.121894285082817,BadRange,0.9140226170420647,1
0.1186223328113555,BadRange,0.8703844426199794,1
0.1186223328113555,BadRange,0.8601798294112086,1
0.1128896176815033,BadRange,0.834617491811514,1
0.1128896176815033,BadRange,0.87962381914258,1
0.1404155492782592,BadRange,0.8821442611515522,1
0.1404155492782592,BadRange,0.8778463825583458,1
0.1481629312038421,BadRange,1.0129292383790016,1
0.1481629312038421,BadRange,0.9585013762116432,1
0.1108306348323822,BadRange,0.8968175426125525,1
0.1334607601165771,BadRange,1.025856763124466,1
0.1334607601165771,BadRange,1.008742034435272,1
0.1155032813549041,BadRange,1.008742034435272,1
0.1125054359436035,BadRange,0.9172610482200979,1
0.1194705963134765,BadRange,0.9367085136473179,1
0.128755509853363,BadRange,0.9760046042501925,1
0.128755509853363,BadRange,0.99143198877573,1
0.0991615504026413,BadRange,0.951578713953495,1
0.1535521745681762,BadRange,0.9751231595873832,1
0.1535521745681762,BadRange,0.9864181205630301,1
0.1407456547021865,BadRange,1.007037065923214,1
0.1407456547021865,BadRange,1.003984235227108,1
0.1213880181312561,BadRange,0.946252703666687,1
0.1435257196426391,BadRange,0.9339874759316444,1
0.1534571051597595,BadRange,1.0106092393398285,1
0.1534571051597595,BadRange,1.0106092393398285,1
0.1000787317752838,BadRange,1.0768567472696304,1
0.1264709830284118,BadRange,1.1000188738107681,1
0.1264709830284118,BadRange,1.0163589864969254,1
0.1164961457252502,BadRange,1.0281646400690079,1
0.1166110038757324,BadRange,0.926216023042798,1
0.1181960999965667,BadRange,1.0141766965389252,1
0.1400859951972961,BadRange,0.9902837574481964,1
0.1400859951972961,BadRange,0.9797555208206177,1
0.1176875531673431,BadRange,0.9797555208206177,1
0.1379826068878173,BadRange,1.0160570517182348,1
0.1379826068878173,BadRange,0.9178073802031576,1
0.1383137702941894,BadRange,0.9016482033766806,1
0.1383137702941894,BadRange,0.8832687744870783,1
0.1180729269981384,BadRange,0.9358188360929489,1
0.1180729269981384,BadRange,0.95626812428236,1
0.1122833043336868,BadRange,0.9802957698702811,1
0.1216671541333198,BadRange,1.0600299537181854,1
0.1216671541333198,BadRange,1.042014092206955,1
0.1150816679000854,BadRange,0.8726157229393721,1
0.1327906548976898,BadRange,0.9252038486301899,1
0.1327906548976898,BadRange,0.9145941026508808,1
0.1009716093540191,BadRange,0.8985997550189494,1
0.1116001978516578,BadRange,0.9028542153537272,1
0.1116001978516578,BadRange,0.8770148400217296,1
0.1089503169059753,BadRange,1.0010080635547638,1
0.1089503169059753,BadRange,1.0175924003124237,1
0.140038788318634,BadRange,1.0736852884292603,1
0.140038788318634,BadRange,1.076969861984253,1
0.1138110011816024,BadRange,0.9676645025610924,1
0.1300528198480606,BadRange,1.0204090774059296,1
0.1300528198480606,BadRange,1.0368923842906952,1
0.1182818710803985,BadRange,0.9465276151895523,1
0.1182818710803985,BadRange,0.9135709553956985,1
0.1351693570613861,BadRange,0.9294255040585995,1
0.138001412153244,BadRange,1.0659046322107315,1
0.138001412153244,BadRange,1.074998751282692,1
0.1266123354434967,BadRange,1.0332618951797485,1
0.1297407150268554,BadRange,1.0118493437767029,1
0.1297407150268554,BadRange,0.9482936933636665,1
0.112285166978836,BadRange,0.9665817096829414,1
0.1114143133163452,BadRange,0.9056995902210474,1
0.1200040578842163,BadRange,0.9075880385935305,1
0.1210220754146575,BadRange,0.9227286800742149,1
0.0857878923416137,BadRange,0.9248369671404362,1
0.0869726538658142,BadRange,0.8359537050127983,1
0.1057515740394592,BadRange,0.8522678539156915,1
0.1057515740394592,BadRange,0.801256872713566,1
0.0857287645339965,BadRange,0.9445322304964066,1
0.1031576693058013,BadRange,0.9656512960791587,1
0.1049310863018035,BadRange,0.9616139158606528,1
0.1163254827260971,BadRange,0.9365328326821327,1
0.1163254827260971,BadRange,0.8441797308623792,1
0.1147232502698898,BadRange,0.8441797308623792,1
0.122453898191452,BadRange,0.8331637009978294,1
0.122453898191452,BadRange,0.9065150301903486,1
0.1124600172042846,BadRange,0.9065150301903486,1
0.1124600172042846,BadRange,0.8694515014067293,1
0.1102906465530395,BadRange,0.9122273009270429,1
0.1139679104089737,BadRange,0.90128287486732,1
0.1139679104089737,BadRange,0.9127809647470713,1
0.1185294389724731,BadRange,0.8735743742436172,1
0.1185294389724731,BadRange,0.8741615992039443,1
0.114585667848587,BadRange,0.7850067988038064,1
0.105153739452362,BadRange,0.826971024274826,1
0.105153739452362,BadRange,0.8394263088703156,1
0.1171735227108001,BadRange,0.9807217642664909,1
0.1171735227108001,BadRange,0.956010214984417,1
0.1043971925973892,BadRange,0.8904966078698636,1
0.1199501603841781,BadRange,0.9796942323446273,1
0.1199501603841781,BadRange,0.9731989949941633,1
0.1086558401584625,BadRange,0.9283192567527292,1
0.1228557825088501,BadRange,0.9217811040580272,1
0.1228557825088501,BadRange,0.9060091958381236,1
0.1162155866622924,BadRange,0.9247456453740597,1
0.1122028827667236,BadRange,0.9417817257344722,1
0.1122028827667236,BadRange,0.9203464668244121,1
0.1106224060058593,BadRange,0.8877063076943158,1
0.1106224060058593,BadRange,0.825473491102457,1
0.101934939622879,BadRange,0.8880949774757027,1
0.101934939622879,BadRange,0.8956087389960884,1
0.0967221856117248,BadRange,0.845873236656189,1
0.1103551983833313,BadRange,0.8427019715309143,1
0.1149328052997589,BadRange,0.7584136426448823,1
0.1149328052997589,BadRange,0.8316264748573303,1
0.0859895944595336,BadRange,0.8530239462852477,1
0.0882782340049743,BadRange,0.8007690757513046,1
0.1076418459415435,BadRange,0.8693832326680423,1
0.1076418459415435,BadRange,0.8850656915456058,1
0.0895931422710418,BadRange,0.795502133667469,1
0.0908390283584594,BadRange,0.9336122348904609,1
0.0908390283584594,BadRange,0.9631238132715224,1
0.111555278301239,BadRange,0.978820040822029,1
0.111555278301239,BadRange,0.9348030649125575,1
0.1253727674484253,BadRange,0.9084831718355416,1
0.1253727674484253,BadRange,0.9245828632265328,1
0.1048957109451294,BadRange,0.933740446344018,1
0.1180732250213623,BadRange,0.9217323921620845,1
0.1620320975780487,BadRange,0.9217323921620845,1
0.1620320975780487,BadRange,0.9231232590973377,1
0.1603147387504577,BadRange,1.004968449473381,1
0.1603147387504577,BadRange,0.9950589388608932,1
0.1406430751085281,BadRange,1.0458989888429642,1
0.1702534556388855,BadRange,0.9316710270941257,1
0.1339416801929474,BadRange,0.9079250935465096,1
0.1177496612071991,BadRange,0.9796460270881653,1
0.116681307554245,BadRange,0.9975331425666809,1
0.116681307554245,BadRange,0.8703533671796323,1
0.1092900037765502,BadRange,0.8099507242441178,1
0.1092900037765502,BadRange,0.8299546614289285,1
0.1139518916606903,BadRange,0.9507349021732806,1
0.1139518916606903,BadRange,0.9459510333836078,1
0.1212163269519805,BadRange,0.8928372506052256,1
0.1212163269519805,BadRange,0.8859030846506357,1
0.122767150402069,BadRange,0.8677560806390829,1
0.122767150402069,BadRange,0.8649029489606619,1
0.1187901645898819,BadRange,0.9208296500146389,1
0.1162397265434265,BadRange,0.9334768615663052,1
0.1071938574314117,BadRange,0.8981231860816478,1
0.1106152534484863,BadRange,0.9047121219336985,1
0.1106152534484863,BadRange,0.8552515916526318,1
0.1059077382087707,BadRange,0.8710084930062295,1
0.1059077382087707,BadRange,0.8691872730851175,1
0.1051467061042785,BadRange,0.8537317216396332,1
0.0907449424266815,BadRange,0.8121129423379898,1
0.0951579809188842,BadRange,0.7745857015252113,1
0.0951579809188842,BadRange,0.7790769785642625,1
0.0916756391525268,BadRange,0.884774691425264,1
0.092246413230896,BadRange,0.8711271351203324,1
0.1297679096460342,BadRange,0.9143667668104172,1
0.1297679096460342,BadRange,0.9342205375432968,1
0.1073255836963653,BadRange,0.8315940238535405,1
0.1176322698593139,BadRange,0.8181316535919906,1
0.1176322698593139,BadRange,0.8845546524971725,1
0.1120670437812805,BadRange,0.883543155156076,1
0.0911893248558044,BadRange,0.909711167216301,1
0.1010728478431701,BadRange,0.9089531153440475,1
0.1143318861722946,BadRange,0.8860011678189038,1
0.1143318861722946,BadRange,0.882286189123988,1
0.1261738836765289,BadRange,0.8474892005324365,1
0.1299108564853668,BadRange,0.9792954251170157,1
0.1299108564853668,BadRange,0.9816603586077689,1
0.1150488257408142,BadRange,0.980671226978302,1
0.1193339824676513,BadRange,0.980879545211792,1
0.1193339824676513,BadRange,0.8906694632023573,1
0.1066587269306182,BadRange,0.905684020370245,1
0.1066587269306182,BadRange,0.8733622692525387,1
0.0852868258953094,BadRange,0.871008327230811,1
0.1113964617252349,BadRange,0.9617990776896477,1
0.1113964617252349,BadRange,0.9617990776896477,1
0.0985036492347717,BadRange,1.003187656402588,1
0.1100614666938781,BadRange,1.0148668885231018,1
0.1100614666938781,BadRange,0.9542890042066574,1
0.1119263172149658,BadRange,0.9522174447774887,1
0.1119263172149658,BadRange,0.8608166864141822,1
0.1079212129116058,BadRange,0.9064380601048468,1
0.1109932661056518,BadRange,0.9416970200836658,1
0.1109932661056518,BadRange,0.9416970200836658,1
0.1097072511911392,BadRange,0.837831917218864,1
0.1193002760410308,BadRange,0.9272531643509864,1
0.1193002760410308,BadRange,0.9294619932770728,1
0.1176425367593765,BadRange,0.9768429696559905,1
0.323862612247467,BadRange,1.0356101021170616,1
0.1136658191680908,BadRange,0.9545529149472713,1
0.1136658191680908,BadRange,0.8888474367558956,1
0.1008036434650421,BadRange,0.928687149658799,1
0.1123557388782501,BadRange,0.928687149658799,1
0.1123557388782501,BadRange,0.8894830755889417,1
0.1269620358943939,BadRange,1.0139925628900528,1
0.1269620358943939,BadRange,1.022395744919777,1
0.1265786290168762,BadRange,1.0981134176254272,1
0.104053109884262,BadRange,1.096492350101471,1
0.104053109884262,BadRange,1.0017919167876244,1
0.109218031167984,BadRange,1.0599809437990189,1
0.1180577874183654,BadRange,1.0489649921655655,1
0.1180577874183654,BadRange,0.9254600778222083,1
0.1220566034317016,BadRange,0.9333066120743752,1
0.1220566034317016,BadRange,0.9289214592427016,1
0.1164427697658538,BadRange,0.9637389034032822,1
0.1412974298000335,BadRange,0.9850044697523117,1
0.1412974298000335,BadRange,0.9408841487020253,1
0.1464544385671615,BadRange,1.0907084941864014,1
0.1464544385671615,BadRange,1.0908254384994507,1
0.1161116659641265,BadRange,1.0290955007076263,1
0.1243332102894783,BadRange,1.0852100551128387,1
0.1312165111303329,BadRange,1.084566742181778,1
0.1541765928268432,BadRange,0.9403798766434193,1
0.1541765928268432,BadRange,0.9820080399513244,1
0.1369135379791259,BadRange,0.9817602038383483,1
0.1427715718746185,BadRange,0.9428030997514724,1
0.1427715718746185,BadRange,0.9837000593543053,1
0.1376733183860778,BadRange,0.9837000593543053,1
0.1351636350154876,BadRange,0.928051110357046,1
0.1300175189971923,BadRange,0.934175845235586,1
0.1314215660095214,BadRange,0.9252601265907286,1
