TP_sum,activity,gravX_height,roll_height,roll_min,rotY_max
1.1,BadRange,0.6991169154644012,1.1498483829088486,0.2078788337235378,1.2270188331604004
0.6,BadRange,0.6144803166389465,1.0250481085175793,0.2894039721809836,0.9233464002609252
0.3,BadRange,0.6084520220756531,1.0107056854878884,0.2894039721809836,0.991780698299408
0.6,BadRange,0.6149231195449829,1.000913720024924,0.2812858752057889,0.991780698299408
0.4,BadRange,0.6149231195449829,1.0263033811361468,0.2812858752057889,0.990107238292694
0.8,BadRange,0.5867086350917816,1.018742861789109,0.3024570658548359,1.073111891746521
0.9,BadRange,0.5618240535259247,0.9872243733121556,0.3364083666323655,1.073111891746521
0.6,BadRange,0.5655782520771027,0.9767432359211623,0.3468895040233588,0.9835320115089417
0.6,BadRange,0.569608062505722,0.9429052095905224,0.3468895040233588,0.9835320115089417
0.6,BadRange,0.5742444097995758,0.9570907995585508,0.3327039140553304,1.039409637451172
0.8,BadRange,0.5851045548915863,1.0144532333748373,0.3327039140553304,1.039409637451172
0.8,BadRange,0.536475419998169,0.9393887212460003,0.4077684261841673,1.0059728622436523
0.9,BadRange,0.586045116186142,1.0189216390892595,0.3576235318227138,1.0726381540298462
1.0,BadRange,0.586045116186142,1.0189216390892595,0.3576235318227138,1.0726381540298462
0.8,BadRange,0.5307327806949615,0.9599917066309396,0.3913574580515462,1.0608383417129517
0.8,BadRange,0.5307327806949615,0.9320943224846354,0.3913574580515462,1.0608383417129517
0.8,BadRange,0.5662747621536255,0.9792055805633422,0.3378425957860484,0.9198662638664246
0.8,BadRange,0.5840808153152466,1.0496665917502734,0.3378425957860484,0.9336289763450624
0.8,BadRange,0.5161119401454926,0.9787629709352075,0.4087462166011145,0.9336289763450624
1.0,BadRange,0.5101237595081329,0.9336278017565354,0.4087462166011145,0.9739426374435424
1.0,BadRange,0.5300758183002472,0.9516882646616258,0.390685753696024,0.9739426374435424
0.8,BadRange,0.5243062078952789,0.9551161271969189,0.390685753696024,0.9823805689811708
1.0,BadRange,0.5217981338500979,0.9433636856543142,0.4063987758205497,0.9823805689811708
0.6,BadRange,0.5214830338954927,0.9520459700040157,0.3977164914708481,1.0035343170166016
0.8,BadRange,0.521030753850937,0.9605863547683468,0.3977164914708481,1.0035343170166016
0.8,BadRange,0.5162152349948883,0.9575399271206755,0.4007629191185193,0.8976157307624817
0.8,BadRange,0.5202917158603668,0.9377187473473143,0.4007629191185193,0.9030587077140808
0.8,BadRange,0.569699764251709,1.000051735983207,0.3384299304826266,1.0077602863311768
0.6,BadRange,0.5676788687705994,1.0142920603437855,0.3384299304826266,1.030091404914856
0.6,BadRange,0.5410420298576355,0.9847645589635823,0.3679574318628298,1.030091404914856
0.8,BadRange,0.5498082637786865,1.0003642785758102,0.3679574318628298,0.9151631593704224
0.8,BadRange,0.47496327757835377,0.9140207824257565,0.4543009280128835,0.8694518208503723
0.8,BadRange,0.4723229706287384,0.8915607501156155,0.4543009280128835,0.9699827432632446
0.9,BadRange,0.5750012397766113,1.0051133240514492,0.34074835407705,0.9699827432632446
1.0,BadRange,0.5703508257865906,1.0467193057455741,0.34074835407705,1.0867046117782593
0.8,BadRange,0.584423154592514,1.0612521527152603,0.3262155071073638,1.0867046117782593
0.6,BadRange,0.5815848410129547,1.0217679054603166,0.3262155071073638,0.92081880569458
0.6,BadRange,0.5025305449962616,0.9388548705306357,0.4091285420370448,0.92081880569458
0.5,BadRange,0.511308342218399,0.9304726380194888,0.3942623235035756,1.0072228908538818
0.8,BadRange,0.5584765076637268,0.9807465977517653,0.343988363771299,1.0072228908538818
0.9,BadRange,0.5609511137008667,0.9606881407597674,0.343988363771299,0.9120002388954164
0.8,BadRange,0.4967586696147919,0.9098906562700895,0.4131335887404228,0.9120002388954164
0.8,BadRange,0.48550286889076233,0.8940254214705554,0.4290198373329967,0.9521747827529908
0.6,BadRange,0.4780360162258148,0.8979083954546361,0.4318887843549974,0.9521747827529908
0.8,BadRange,0.5104472935199738,0.938722480432945,0.3910746993766885,0.9647399187088012
0.7,BadRange,0.515577882528305,0.9847411918175661,0.3910746993766885,0.9647399187088012
0.8,BadRange,0.4885489344596863,0.9574147563876747,0.41840113480658,0.9652630686759948
0.8,BadRange,0.49313199520111084,0.924644567828443,0.41840113480658,0.9652630686759948
0.8,BadRange,0.49938109517097473,0.9249843182771464,0.4180613843578765,0.9014642238616944
1.0,BadRange,0.4839394986629486,0.9448481995854774,0.4180613843578765,0.9014642238616944
1.0,BadRange,0.49745687842369085,0.9556130064644277,0.4072965774789261,0.8545397520065308
0.6,BadRange,0.5060121715068817,0.8998007794711067,0.4072965774789261,0.8545397520065308
0.6,BadRange,0.5513394773006439,0.9548859379545016,0.3522114189955312,0.8809518814086914
0.8,BadRange,0.5525089800357819,1.0008349199251725,0.3522114189955312,0.8809518814086914
0.8,BadRange,0.4994002282619477,0.9328788525257693,0.4201674863949344,0.9024930000305176
0.6,BadRange,0.5041321218013763,0.8781062239079841,0.4201674863949344,0.9024930000305176
0.6,BadRange,0.5010007321834564,0.8743642884801496,0.4239094218227689,0.9168919324874878
0.8,BadRange,0.4930141866207123,0.9623690244382069,0.4239094218227689,0.9778425097465516
0.8,BadRange,0.48252037167549133,0.9596511155563984,0.4266273307045775,0.9778425097465516
0.8,BadRange,0.5410690605640411,1.0175056541350487,0.38322977192424,0.9168004989624025
0.8,BadRange,0.5352165997028351,1.0394642450797722,0.3612711809795164,1.084376335144043
0.6,BadRange,0.545977383852005,1.0967765963848881,0.3612711809795164,1.084376335144043
0.6,BadRange,0.5150757730007172,1.0478746703853936,0.4101731069790109,0.8931000232696533
0.8,BadRange,0.5149097144603729,1.010222486036347,0.4101731069790109,0.9079544544219972
0.8,BadRange,0.5011263489723206,0.9969785080648212,0.4234170849505365,0.9601892232894896
0.8,BadRange,0.49918860197067266,1.008232135177813,0.4234170849505365,0.9601892232894896
0.8,BadRange,0.4945063889026642,1.0087918360907888,0.4228573840375606,0.8873136043548584
0.9,BadRange,0.49097970128059387,0.9831283207727408,0.4228573840375606,0.8748764395713806
1.1,BadRange,0.39285290241241455,0.9108920349088947,0.5379669099120239,0.8748764395713806
0.8,BadRange,0.4717511534690857,0.9979136840295275,0.450945260791391,0.8626991510391235
0.6,BadRange,0.4598187804222107,0.925537949267947,0.450945260791391,0.8405672907829285
0.6,BadRange,0.4187946021556855,0.8965623839291534,0.4799208261301846,1.0508052110671997
0.6,BadRange,0.44232150912284857,0.9276681227267768,0.4755866192755519,1.0508052110671997
1.2,BadRange,0.44744700193405157,0.9930249680260197,0.4727749142362671,1.0438382625579834
1.0,BadRange,0.4531791210174561,0.9930249680260197,0.4727749142362671,1.0438382625579834
0.9,BadRange,0.4357204735279083,0.9496465565918257,0.4898091626486471,0.9320333003997804
0.8,BadRange,0.36960625648498535,0.8536777018883761,0.5791801369821028,0.8345165252685547
1.0,BadRange,0.36547553539276123,0.8438231954564306,0.5791801369821028,0.888533353805542
1.0,BadRange,0.3714972138404846,0.8586600766355037,0.5643432558030297,0.888533353805542
0.8,BadRange,0.37175077199935913,0.8189340981856887,0.5643432558030297,0.9605137705802916
0.8,BadRange,0.4727817177772522,0.9420063289542746,0.4412710250344438,0.9605137705802916
0.8,BadRange,0.4763728976249695,0.9712617367407901,0.4412710250344438,0.9890238046646118
1.0,BadRange,0.4535988867282868,0.9420100227926262,0.4705227389826077,0.9890238046646118
1.0,BadRange,0.4451306760311127,0.8993119191767183,0.4705227389826077,0.8552137613296509
1.0,BadRange,0.42950201034545904,0.8828937744899668,0.4869408836693591,0.8552137613296509
0.8,BadRange,0.4832739233970642,0.9396409415975163,0.419774412183718,0.9407857656478882
0.8,BadRange,0.49084270000457764,0.9787154396669541,0.419774412183718,0.9407857656478882
0.8,BadRange,0.47526749968528753,0.9526360203298099,0.4458538315208623,0.877228319644928
0.8,BadRange,0.47699245810508734,0.9824083806646995,0.4458538315208623,0.932917594909668
0.8,BadRange,0.4719627797603607,0.979678054156658,0.4485841580289037,0.9408434629440308
0.8,BadRange,0.46065643429756165,0.9441630836930318,0.4485841580289037,1.0526609420776367
0.8,BadRange,0.46110689640045166,0.9552326154635153,0.4375146262584202,1.0526609420776367
1.1,BadRange,0.46110689640045166,0.9344800110315241,0.4375146262584202,0.8926208019256592
1.2,BadRange,0.4638951420783997,0.9119601652395238,0.4616302266373592,0.8926208019256592
0.8,BadRange,0.4285354316234589,0.8715565137942669,0.5020338780826161,0.8809040188789368
0.8,BadRange,0.423480898141861,0.9034554379212194,0.5020338780826161,0.8809040188789368
0.8,BadRange,0.46072998642921453,0.9488893926544584,0.4565999233493772,0.9748014807701112
0.8,BadRange,0.4794952869415283,0.9329097811445829,0.4283356970631448,0.9748014807701112
0.8,BadRange,0.4794952869415283,0.9329097811445829,0.4283356970631448,0.9602429270744324
0.6,BadRange,0.49697539210319525,0.9541627366840658,0.4008717015595259,0.9921696186065674
0.6,BadRange,0.5070634186267853,0.9488747818729929,0.4008717015595259,0.9921696186065674
0.6,BadRange,0.45416069030761724,0.8787280404008955,0.4590909629873526,0.875639796257019
0.8,BadRange,0.4518163204193116,0.8804183745202714,0.4590909629873526,0.875639796257019
0.8,BadRange,0.45169118046760565,0.8774286256430888,0.4620807118645351,0.8380299210548401
0.8,BadRange,0.44926860928535467,0.917705712045982,0.4620807118645351,0.9093260765075684
0.8,BadRange,0.4617832899093628,0.9330008112756705,0.4467856126348467,0.9179050326347352
0.8,BadRange,0.4633704423904419,0.8881389249316822,0.4467856126348467,0.9179050326347352
0.8,BadRange,0.4665866494178772,0.8858949591303813,0.4490295784361476,0.8499302268028259
1.1,BadRange,0.4633642435073853,0.9035197030176856,0.4490295784361476,0.879847526550293
1.1,BadRange,0.4633642435073853,0.9022845230555221,0.450264758398311,0.879847526550293
0.8,BadRange,0.46657878160476685,0.8956832132274357,0.4271660379761493,0.9515613913536072
0.9,BadRange,0.46657878160476685,0.8820263792957279,0.4271660379761493,0.9515613913536072
0.8,BadRange,0.4800253212451935,0.8974934962781139,0.4104894379115346,0.9062991738319396
1.0,BadRange,0.49007561802864075,0.9235007243634564,0.4104894379115346,0.9062991738319396
1.0,BadRange,0.45173972845077515,0.8902835131239826,0.4437066491510084,0.9152685403823853
0.6,BadRange,0.4704728126525879,1.0204181179474852,0.4437066491510084,0.9217114448547364
0.6,BadRange,0.4556252658367157,0.9767140268344676,0.4874107402640259,1.1325440406799316
0.8,BadRange,0.4447886645793915,0.8986870547695496,0.4874107402640259,1.1325440406799316
0.3,BadRange,0.650390014052391,1.1275803316965594,0.2525046392206485,0.9572320580482484
0.8,BadRange,0.5782073736190796,1.0339915752927777,0.3062186613985944,0.8682169318199158
1.2,BadRange,0.5565363168716431,1.0096018521911643,0.3319249748400028,0.8682169318199158
0.8,BadRange,0.49451115727424627,0.9385390183209128,0.4029878087102543,0.8198447823524475
0.6,BadRange,0.3878166079521179,0.791850858601869,0.5326365423935983,0.8410786390304565
0.6,BadRange,0.5697504878044128,1.001665071052205,0.3228223299432623,0.8410786390304565
0.8,BadRange,0.5694610476493835,0.9643944896262787,0.3228223299432623,0.8823853731155396
0.8,BadRange,0.4996187686920166,0.8962432355643084,0.3909735840052327,1.089715838432312
0.6,BadRange,0.5077224373817444,0.9636301963156158,0.3909735840052327,1.089715838432312
0.6,BadRange,0.6124093532562256,1.0829791752375528,0.2830752024514779,1.0235902070999146
1.1,BadRange,0.6168128848075867,1.1389211736782396,0.2830752024514779,0.9905781149864196
0.9,BadRange,0.4824384152889252,0.9839111527133154,0.438085223416402,0.9316624402999878
0.6,BadRange,0.4535127580165863,0.9079876591058533,0.4672992894149243,0.8916409015655518
0.8,BadRange,0.41025790572166443,0.9070094112568757,0.5095366396888689,1.1469571590423584
0.8,BadRange,0.40056210756301885,0.904024534022325,0.5125215169234196,1.1469571590423584
1.1,BadRange,0.4278243184089661,0.8818213849281938,0.4912511994543002,0.8863036036491394
1.2,BadRange,0.4342061877250672,0.8866131699387362,0.4912511994543002,0.8863036036491394
0.8,BadRange,0.4597537517547608,0.9221942355349868,0.4556701338580496,0.9366372227668762
0.6,BadRange,0.4526422023773194,0.8875020228740191,0.4556701338580496,0.9366372227668762
0.6,BadRange,0.47439217567443853,0.9164204910380154,0.4267516656940534,0.9751437306404114
0.8,BadRange,0.47935634851455694,0.9383760955227989,0.4267516656940534,0.9751437306404114
0.8,BadRange,0.48052799701690674,0.932575951017235,0.4325518101996172,0.8776697516441345
0.8,BadRange,0.47960954904556274,0.9244727684958242,0.4325518101996172,0.8565358519554138
0.8,BadRange,0.46594917774200445,0.9169958716349813,0.4425394704864865,0.8565358519554138
0.8,BadRange,0.5170804858207703,0.9951805343738926,0.3737108700824418,0.8565862774848938
0.6,BadRange,0.5232937932014465,0.9951805343738926,0.3737108700824418,0.8565862774848938
0.6,BadRange,0.4547243714332581,0.8720509130426115,0.445656321438972,0.9016979932785034
0.8,BadRange,0.4607843756675721,0.9110545836126016,0.445656321438972,0.9016979932785034
0.8,BadRange,0.48231831192970276,0.9339012329894412,0.4228096720621323,0.8699797987937927
0.8,BadRange,0.48773762583732605,0.9730705337823884,0.4228096720621323,0.8699797987937927
0.8,BadRange,0.49130067229270935,0.9707343800369425,0.4251458258075783,0.9022167921066284
0.6,BadRange,0.49463221430778503,0.9944788807290735,0.4251458258075783,0.941725730895996
0.6,BadRange,0.5040569603443146,1.000383639551496,0.4192410669851558,0.941725730895996
0.8,BadRange,0.5134328305721283,1.012771108493497,0.4192410669851558,0.9305935502052308
0.8,BadRange,0.4582087993621827,0.9544215793963763,0.4775905960822765,0.9305935502052308
1.0,BadRange,0.43816459178924566,0.9579297005188209,0.4775905960822765,0.8969473242759705
0.9,BadRange,0.4342747032642365,0.9362734723481345,0.4992468242529628,0.8969473242759705
1.1,BadRange,0.4342747032642365,0.9235989244584033,0.4883105176840367,0.808524489402771
0.9,BadRange,0.4337193965911865,0.9235989244584033,0.4883105176840367,0.808524489402771
0.6,BadRange,0.4637994468212128,0.9253316678670744,0.4437664666525585,0.9057425260543824
0.8,BadRange,0.46335861086845404,0.9124721784986136,0.4437664666525585,0.9057425260543824
0.8,BadRange,0.4393904209136963,0.8449700027642214,0.4682063965691744,0.8399381637573242
0.8,BadRange,0.45625901222228993,0.906700895702698,0.4682063965691744,0.8399381637573242
0.8,BadRange,0.486845314502716,0.9386149672014447,0.4362923250704277,0.731205403804779
0.8,BadRange,0.4658279418945313,0.8979434788383559,0.4362923250704277,0.731205403804779
0.8,BadRange,0.41784018278121954,0.8424204286576452,0.4918153752511384,0.8736305832862854
0.8,BadRange,0.41668480634689337,0.793449115748695,0.4918153752511384,0.8736305832862854
0.8,BadRange,0.49295607209205633,0.878944960059076,0.4063195309407574,0.8962060213088989
0.8,BadRange,0.49228945374488836,0.9151227505397506,0.4063195309407574,0.8962060213088989
0.8,BadRange,0.4865781366825104,0.9111182897794665,0.4103239917010415,1.0051631927490234
0.6,BadRange,0.48110684752464294,0.8579670165439739,0.4103239917010415,1.0051631927490234
0.6,BadRange,0.5304063558578491,0.9145350117535707,0.3537559964914447,0.88923180103302
0.8,BadRange,0.5409612655639648,0.9091104977153115,0.3537559964914447,0.88923180103302
0.8,BadRange,0.5659824013710022,0.932417039426026,0.3304494547807301,0.965855598449707
0.8,BadRange,0.5636778473854065,0.9495615300656766,0.3304494547807301,0.965855598449707
0.8,BadRange,0.5642786026000977,0.9541065650943381,0.3259044197520686,0.9243089556694032
0.8,BadRange,0.5619586706161499,0.9881635201491794,0.3259044197520686,0.9243089556694032
0.8,BadRange,0.4793204665184021,0.8987411395327232,0.4153268003685248,0.930382251739502
0.8,BadRange,0.4865344166755676,0.9210945531512005,0.4153268003685248,0.930382251739502
1.0,BadRange,0.5415301620960236,0.9472914426077541,0.3623291910156663,1.2278051376342771
1.0,BadRange,0.4982960820198059,0.9014226817568431,0.4081979518665772,0.8424990773200989
0.8,BadRange,0.49829739332199097,0.9265386081670903,0.4081979518665772,0.8531091809272766
0.8,BadRange,0.5167923271656036,0.9483901966683691,0.3863463633652985,0.8756381869316101
0.6,BadRange,0.5183411538600922,0.9103490075250399,0.3863463633652985,0.8756381869316101
0.6,BadRange,0.48982352018356323,0.9284000379718117,0.4194946365559603,0.9146297574043274
1.1,BadRange,0.4764400124549866,0.9606690973966169,0.4194946365559603,0.9744009375572203
1.2,BadRange,0.46954452991485596,0.9486991184266921,0.4314646155258851,0.9744009375572203
0.8,BadRange,0.45973420143127447,0.8683266807722869,0.4417877412917657,0.9698722958564758
0.6,BadRange,0.4700461030006409,0.8819489650276053,0.4417877412917657,0.9698722958564758
0.6,BadRange,0.4988360106945038,0.9136911240995746,0.4100455822197963,0.9613816142082214
0.6,BadRange,0.48534056544303894,0.9044891643157886,0.4100455822197963,0.998482584953308
0.6,BadRange,0.49216446280479437,0.922660446122303,0.4111459415321256,0.998482584953308
0.9,BadRange,0.4924778044223786,0.922660446122303,0.4111459415321256,0.9508394002914428
0.6,BadRange,0.49015280604362493,0.9042198633729653,0.4235909370095966,0.9508394002914428
0.6,BadRange,0.5324107706546783,0.96183432814389,0.3643973449118615,0.9104877710342408
0.6,BadRange,0.5355232059955597,0.9990034954159354,0.3643973449118615,1.0124404430389404
0.6,BadRange,0.5110685527324677,0.9606701324587426,0.4027307078690543,1.0124404430389404
0.9,BadRange,0.5110685527324677,0.9577059052117884,0.4027307078690543,1.0606606006622314
0.8,BadRange,0.4762882590293884,0.9119324124185597,0.448504200662283,1.0606606006622314
0.6,BadRange,0.4898602664470673,0.9203901183139951,0.4283242300510237,1.073381423950195
0.8,BadRange,0.5068666040897369,0.9477053167238194,0.4283242300510237,1.073381423950195
0.8,BadRange,0.5381177663803101,0.9877802844890278,0.3882492622858154,0.9395074248313904
0.9,BadRange,0.5896160304546356,1.0507210508043368,0.3126965008606603,0.9646548628807068
1.1,BadRange,0.5896160304546356,1.0507210508043368,0.3126965008606603,0.9646548628807068
0.8,BadRange,0.5397476255893707,0.9041490678391841,0.3431546411670474,1.0084365606307983
0.8,BadRange,0.555463582277298,1.026714716128136,0.3431546411670474,1.0084365606307983
0.8,BadRange,0.5214785039424896,0.983875950775827,0.3859934065193564,0.9543040990829468
1.1,BadRange,0.516461580991745,0.9650044959002546,0.3859934065193564,0.904357612133026
1.1,BadRange,0.48973381519317627,0.9249904407166103,0.4260074617030007,0.904357612133026
0.6,BadRange,0.5297897756099701,0.9495072994301046,0.3713814893653062,1.0408806800842283
0.8,BadRange,0.5251353085041046,0.9518914801514218,0.3713814893653062,1.0408806800842283
0.8,BadRange,0.5302303731441498,0.9566350643844268,0.3666379051323012,1.0343126058578491
0.6,BadRange,0.5682956576347351,1.019060341399848,0.3343413514205139,1.1758606433868408
0.8,BadRange,0.5682956576347351,1.019060341399848,0.3343413514205139,1.1758606433868408
0.6,BadRange,0.558346688747406,0.9754333931480673,0.3353480160639192,0.9793036580085754
0.8,BadRange,0.5214166045188904,0.9810149705357054,0.388330637430333,0.98542058467865
0.8,BadRange,0.5473756790161133,1.0118359729996511,0.3575096349663872,1.1115635633468628
0.8,BadRange,0.5716647505760193,0.9887912857035005,0.3447319142224795,1.1115635633468628
0.8,BadRange,0.5766958892345427,0.9937273282622114,0.3397958716637685,1.0404982566833496
0.8,BadRange,0.5625699758529663,0.9761977737928708,0.3323099360369114,1.0161131620407104
1.0,BadRange,0.5686814188957214,1.0033769500188647,0.3323099360369114,1.0161131620407104
0.6,BadRange,0.5182753503322601,0.9519238996857959,0.3837629863699803,0.956751823425293
0.6,BadRange,0.5139290988445282,0.941352797652788,0.3837629863699803,1.0332505702972412
0.6,BadRange,0.6179088056087494,1.0561993132096774,0.2689164708130909,1.0496876239776611
0.6,BadRange,0.6152339279651642,1.0401780383772241,0.2689164708130909,1.0496876239776611
0.6,BadRange,0.5701725780963898,0.9952990747182213,0.3137954344720936,0.9855408668518066
0.8,BadRange,0.5862222015857697,1.0143070476494742,0.3137954344720936,0.9849849343299866
0.8,BadRange,0.5186729431152344,0.9429258297219134,0.3851766523996545,0.9849849343299866
0.7,BadRange,0.5656717717647552,0.9882756190958235,0.3387923313236274,0.9398424625396729
0.7,BadRange,0.5656717717647552,1.0164575071104895,0.3387923313236274,0.9398424625396729
0.6,BadRange,0.505044162273407,0.9525094699877293,0.4027403684463876,0.8908305168151855
0.8,BadRange,0.5066021680831909,0.9070935527659428,0.4027403684463876,0.9018023610115052
0.8,BadRange,0.4905360639095307,0.8941069472220442,0.4157269739902862,0.9018023610115052
1.1,BadRange,0.511797159910202,0.9144897798748313,0.3897052302978756,1.013847827911377
1.1,BadRange,0.518394261598587,0.9359409763569613,0.3897052302978756,1.013847827911377
0.8,BadRange,0.47113966941833496,0.8780561529177896,0.4475900537370473,1.051587462425232
0.6,BadRange,0.4788742661476135,0.9041175734104715,0.4475900537370473,1.051587462425232
0.6,BadRange,0.4946665167808533,0.927690300396955,0.4240173267505638,1.049590229988098
0.6,BadRange,0.5855452716350555,1.0762532946940586,0.3374680753973291,0.9133926630020142
0.6,BadRange,0.5357469022274017,1.040202543721181,0.3754339016028449,0.8823418617248535
0.7,BadRange,0.49538156390190125,0.991829221999146,0.4238072233248799,0.8823418617248535
0.6,BadRange,0.46229010820388794,0.8928487886873958,0.4658795050758805,0.8068434596061707
0.8,BadRange,0.4370997548103333,0.8617913596641624,0.4944070905638791,0.8068434596061707
0.8,BadRange,0.5465573966503143,0.9906059065261967,0.3655925437018448,0.8818114995956421
0.6,BadRange,0.5365195572376251,0.9581935497256515,0.3655925437018448,0.8818114995956421
0.6,BadRange,0.5162358582019806,0.9281260333333068,0.3956600600941895,0.9320878982543944
0.8,BadRange,0.5239374935626984,0.9832956173991694,0.3956600600941895,0.9320878982543944
0.8,BadRange,0.41235142946243286,0.8551457473493242,0.5238099301440347,0.834970235824585
0.8,BadRange,0.4014863967895508,0.8523451429362294,0.5238099301440347,0.9212737679481506
0.8,BadRange,0.5589922368526459,1.036988727456551,0.3391663456237132,0.9613797664642334
1.0,BadRange,0.5600974857807159,1.0172682912977224,0.3391663456237132,0.9613797664642334
1.4,BadRange,0.4335695505142212,0.8665042879444063,0.4899303489770292,0.9054306745529176
0.8,BadRange,0.4699503481388092,0.90350414376465,0.4435994380690617,0.885654866695404
0.8,BadRange,0.47222819924354553,0.945617569742927,0.4435994380690617,0.885654866695404
0.8,BadRange,0.5095881521701813,0.9810285893899662,0.4081884184220226,0.8595548272132874
0.8,BadRange,0.483348160982132,0.8521632142545879,0.4081884184220226,0.9557233452796936
